-139, -87, 464
-139, -87, 464
-134, -50, 434
-165, 86, 492
-176, 187, 626
-164, 216, 737
-148, 286, 771
-180, 379, 956
-180, 379, 956
-154, 394, 1299
-87, 376, 1543
-39, 373, 1553
-60, 363, 1507
-135, 430, 1541
-159, 501, 1578
-156, 616, 1643
-114, 667, 1625
-84, 701, 1598
-84, 701, 1598
-58, 788, 1663
-5, 911, 1768
44, 965, 1832
75, 921, 1770
77, 906, 1727
77, 906, 1797
62, 942, 1797
141, 895, 1921
228, 772, 1897
302, 810, 1888
428, 919, 1981
492, 956, 1998
634, 943, 1885
634, 943, 1885
733, 951, 1737
810, 964, 1515
809, 902, 1263
770, 771, 878
695, 587, 591
619, 412, 386
619, 412, 386
-,-,-
23, 43, 1362
23, 43, 1362
82, 58, 1458
151, 40, 1629
221, 46, 1735
221, 46, 1735
266, 58, 1745
279, 88, 1732
295, 98, 1659
330, 99, 1580
333, 84, 1505
333, 84, 1505
334, 45, 1409
340, 31, 1280
338, 0, 1131
306, -39, 985
306, -39, 985
295, -76, 822
276, -125, 671
253, -158, 547
220, -190, 414
182, -235, 306
131, -261, 229
131, -261, 229
105, -271, 170
87, -272, 140
48, -304, 107
16, -334, 52
1, -353, 16
1, -353, 16
-13, -343, 24
-56, -319, 58
-130, -297, 107
-180, -250, 164
-180, -250, 164
-157, -162, 198
-88, -97, 307
-65, -55, 421
-98, -21, 513
-111, 1, 588
-126, 57, 626
-126, 57, 626
-155, 100, 676
-163, 158, 764
-142, 203, 886
-144, 240, 989
-197, 254, 1044
-219, 317, 1064
-171, 393, 1171
-171, 393, 1171
-114, 428, 1267
-131, 453, 1313
-167, 510, 1342
-157, 587, 1395
-91, 642, 1467
-51, 692, 1563
-47, 720, 1610
-57, 769, 1645
-21, 799, 1713
-21, 799, 1713
55, 800, 1802
94, 791, 1875
102, 792, 1926
126, 811, 1954
169, 797, 1971
205, 792, 1962
205, 792, 1962
227, 786, 1900
240, 789, 1798
268, 768, 1685
329, 732, 1565
369, 726, 1505
413, 710, 1482
443, 654, 1454
443, 654, 1454
444, 642, 1312
469, 606, 1088
488, 534, 919
476, 454, 742
420, 365, 529
363, 243, 328
-,-,-
27, 80, 1204
60, 42, 1346
97, 29, 1553
97, 29, 1553
162, 25, 1752
201, -2, 1934
257, -7, 1998
308, -24, 1998
308, -24, 1998
343, -53, 1998
368, -5, 1998
411, 60, 1998
472, 73, 1998
488, 148, 1980
460, 238, 1771
460, 238, 1771
470, 312, 1536
454, 359, 1294
448, 407, 996
438, 451, 568
349, 408, 190
228, 278, -27
228, 278, -27
106, 158, -192
103, 118, -329
73, 104, -499
29, 18, -644
29, 18, -644
-47, -97, -681
-93, -164, -591
-92, -184, -540
-96, -201, -528
-123, -233, -573
-151, -227, -577
-183, -204, -498
-189, -112, -421
-168, -27, -343
-151, 51, -291
-132, 140, -302
-105, 331, -248
-105, 331, -248
16, 497, 33
-,-,-
223, 418, 464
223, 567, 464
137, 764, 703
75, 966, 862
33, 1169, 1320
2, 1425, 1925
2, 1425, 1925
40, 1568, 1998
85, 1638, 1998
99, 1743, 1998
175, 1728, 1998
181, 1524, 1998
161, 1311, 1998
115, 1208, 1998
176, 1158, 1998
176, 1158, 1998
256, 1025, 1998
275, 873, 1998
266, 821, 1998
309, 881, 1926
364, 974, 1899
426, 1139, 1891
510, 1364, 1798
-,-,-
316, -49, 1703
327, -35, 1564
333, -33, 1450
319, -56, 1292
308, -88, 1118
312, -133, 959
280, -136, 807
280, -136, 807
215, -117, 712
191, -140, 581
179, -183, 466
150, -200, 361
95, -192, 274
56, -201, 246
56, -201, 246
69, -232, 172
-,-,-
-116, -233, -103
-68, -195, 47
-107, -141, 114
-113, -84, 141
-62, -73, 173
-62, -73, 173
-65, -125, 277
-93, -56, 351
-55, 80, 391
-29, 159, 596
-78, 188, 798
-78, 188, 798
-45, 311, 860
58, 430, 972
105, 517, 1131
23, 555, 1212
23, 555, 1212
8, 682, 1206
71, 808, 1310
108, 852, 1502
87, 883, 1515
70, 942, 1497
70, 942, 1497
125, 956, 1560
156, 915, 1664
166, 915, 1713
152, 968, 1717
154, 1009, 1767
176, 1000, 1810
199, 984, 1766
199, 984, 1766
214, 1011, 1765
237, 988, 1767
237, 925, 1722
255, 865, 1709
285, 833, 1745
307, 832, 1725
324, 862, 1628
324, 862, 1628
335, 865, 1621
358, 869, 1627
408, 860, 1550
452, 856, 1514
444, 858, 1585
462, 854, 1643
482, 829, 1558
482, 829, 1558
520, 788, 1452
508, 767, 1418
502, 746, 1319
468, 718, 1171
442, 656, 1027
424, 569, 848
424, 569, 848
379, 493, 695
312, 417, 536
242, 302, 256
162, 179, -92
65, 56, -306
-,-,-
168, 220, 1743
198, 259, 1951
228, 311, 1998
249, 330, 1998
249, 330, 1998
286, 344, 1998
304, 342, 1998
342, 328, 1998
346, 313, 1998
358, 289, 1990
388, 299, 1890
407, 314, 1792
407, 314, 1792
439, 325, 1641
466, 327, 1443
458, 321, 1235
463, 297, 1037
437, 242, 814
396, 208, 545
396, 208, 545
333, 172, 307
277, 93, 140
225, 64, -26
146, 0, -125
146, 0, -125
81, -73, -231
37, -145, -322
-16, -198, -338
-47, -214, -326
-109, -248, -308
-160, -290, -311
-158, -285, -298
-171, -270, -212
-207, -265, -133
-231, -240, -107
-227, -214, -99
-227, -214, -99
-236, -141, -48
-265, -55, 95
-265, -28, 169
-251, -28, 195
-216, 70, 252
-135, 211, 292
-78, 351, 435
-78, 351, 435
-51, 471, 668
-6, 572, 947
65, 664, 1109
122, 789, 1234
122, 789, 1234
95, 877, 1424
119, 965, 1583
161, 992, 1852
138, 936, 1998
137, 987, 1998
194, 1009, 1998
224, 984, 1998
224, 984, 1998
258, 1022, 1998
252, 1058, 1998
288, 1070, 1998
327, 1052, 1998
334, 1049, 1998
332, 1043, 1998
353, 1004, 1998
365, 963, 1989
325, 869, 1878
260, 725, 1907
260, 725, 1907
330, 812, 1991
564, 1067, 1862
799, 1251, 1610
876, 1263, 1203
907, 1120, 764
847, 897, 272
728, 615, -59
571, 336, -409
571, 336, -409
-,-,-
63, -53, 1391
79, -48, 1486
102, -54, 1530
97, -8, 1603
97, -8, 1603
135, -12, 1702
179, -22, 1768
223, 62, 1879
288, 90, 1985
295, 103, 1992
295, 103, 1992
309, 130, 1903
340, 118, 1770
358, 108, 1635
371, 126, 1488
354, 121, 1307
351, 105, 1082
339, 83, 904
339, 83, 904
319, 67, 752
267, 12, 634
236, -59, 475
236, -59, 475
194, -108, 282
161, -148, 164
137, -207, 182
148, -241, 152
138, -243, 33
124, -219, -82
124, -219, -82
53, -218, -150
-28, -233, -179
-75, -259, -194
-130, -285, -186
-167, -286, -182
-191, -248, -204
-198, -197, -185
-226, -124, -126
-281, -67, -2
-289, -5, 78
-281, 52, 207
-281, 52, 207
-281, 103, 317
-328, 144, 325
-306, 209, 367
-236, 285, 574
-156, 448, 820
-126, 560, 923
-126, 560, 923
-97, 606, 947
-87, 735, 1144
-43, 902, 1503
-9, 1018, 1686
-7, 1038, 1590
-39, 1125, 1650
-13, 1258, 1940
-13, 1258, 1940
70, 1242, 1998
190, 1225, 1998
237, 1193, 1998
229, 1157, 1998
243, 1137, 1998
277, 1106, 1998
298, 1052, 1998
294, 998, 1998
315, 973, 1998
346, 977, 1946
346, 977, 1946
363, 964, 1795
389, 963, 1660
442, 967, 1527
497, 973, 1396
516, 963, 1313
536, 936, 1182
553, 879, 961
553, 879, 961
537, 787, 689
463, 679, 374
360, 549, 50
232, 293, -210
232, 293, -210
104, 54, -576
-,-,-
-24, -41, 1306
7, -48, 1396
84, -80, 1475
109, -66, 1584
109, -66, 1584
77, -5, 1847
76, 51, 1992
114, 101, 1998
122, 179, 1998
157, 241, 1996
198, 284, 1907
198, 284, 1907
182, 286, 1764
154, 296, 1618
155, 288, 1401
179, 254, 1134
187, 227, 931
197, 203, 735
197, 203, 735
189, 140, 522
164, 58, 309
132, -74, 87
49, -214, -57
49, -214, -57
8, -282, -44
45, -290, -87
61, -310, -182
-3, -326, -228
-72, -346, -295
-72, -346, -295
-130, -322, -334
-172, -285, -284
-197, -265, -201
-232, -227, -106
-263, -197, -26
-240, -147, 39
-175, -77, 130
-130, 29, 268
-151, 83, 354
-135, 132, 415
-135, 132, 415
-68, 197, 554
-28, 243, 683
-93, 343, 732
-132, 432, 875
-94, 533, 1174
-56, 677, 1485
-56, 677, 1485
-20, 763, 1716
-26, 751, 1832
-1, 793, 1951
41, 880, 1998
154, 877, 1998
218, 810, 1998
218, 810, 1998
238, 808, 1998
269, 800, 1998
310, 710, 1998
357, 623, 1998
398, 551, 1998
416, 570, 1998
430, 622, 1998
430, 622, 1998
460, 685, 1992
493, 720, 1834
533, 734, 1633
597, 743, 1430
673, 770, 1269
740, 774, 1108
733, 702, 767
733, 702, 767
638, 563, 363
501, 393, 104
345, 220, -66
-,-,-
82, 42, 1168
82, 42, 1168
92, 69, 1264
94, 104, 1377
131, 107, 1453
164, 107, 1566
191, 150, 1740
191, 150, 1740
255, 212, 1916
301, 219, 1995
355, 219, 1998
405, 264, 1998
492, 288, 1998
559, 247, 1998
592, 287, 1992
592, 287, 1992
615, 345, 1859
637, 371, 1593
634, 406, 1223
592, 419, 833
513, 391, 465
401, 327, 156
401, 327, 156
281, 245, -77
192, 164, -236
91, 82, -386
-3, -4, -504
-3, -4, -504
-88, -79, -592
-161, -134, -673
-231, -136, -678
-279, -95, -603
-313, -39, -488
-351, 13, -389
-388, 101, -338
-398, 198, -244
-376, 260, -67
-376, 260, -67
-380, 307, 143
-342, 409, 337
-226, 559, 640
-148, 683, 1075
-151, 895, 1490
-94, 1022, 1875
-61, 966, 1998
-78, 944, 1998
-78, 944, 1998
-77, 999, 1998
-57, 993, 1998
12, 979, 1998
127, 995, 1998
234, 982, 1998
296, 951, 1998
342, 889, 1998
342, 889, 1998
439, 825, 1998
496, 781, 1998
535, 748, 1998
570, 759, 1887
627, 762, 1633
682, 784, 1274
702, 739, 829
702, 739, 829
653, 634, 388
552, 505, -25
443, 358, -366
259, 212, -511
255, 104, -540
255, 104, -540
-,-,-
43, 68, 1124
36, 83, 1170
59, 52, 1208
67, 66, 1333
67, 66, 1333
113, 88, 1513
177, 82, 1663
264, 159, 1861
347, 207, 1993
347, 207, 1993
414, 233, 1998
446, 264, 1998
479, 312, 1998
533, 338, 1982
596, 345, 1868
644, 388, 1670
698, 423, 1386
698, 423, 1386
709, 402, 1153
660, 330, 927
604, 283, 669
527, 225, 453
423, 172, 207
423, 172, 207
306, 97, -42
201, 11, -220
123, -46, -361
64, -89, -484
0, -109, -543
0, -109, -543
-88, -107, -564
-188, -89, -572
-267, -52, -567
-314, -12, -488
-350, 39, -360
-396, 106, -251
-443, 176, -163
-394, 299, 2
-394, 299, 2
-338, 441, 217
-325, 558, 486
-335, 643, 709
-264, 761, 945
-158, 923, 1293
-151, 1022, 1701
-185, 1023, 1981
-174, 1052, 1998
-154, 1003, 1998
-157, 957, 1998
-157, 957, 1998
-92, 945, 1998
30, 883, 1998
121, 802, 1998
179, 750, 1998
251, 718, 1998
300, 691, 1998
353, 730, 1998
353, 730, 1998
456, 820, 1998
557, 927, 1866
688, 970, 1582
805, 968, 1188
-,-,-
43, 59, 1352
43, 59, 1352
85, 89, 1483
143, 97, 1557
210, 113, 1622
247, 96, 1685
247, 96, 1685
277, 93, 1721
351, 115, 1721
425, 143, 1699
485, 176, 1674
525, 193, 1615
547, 184, 1502
547, 184, 1502
556, 171, 1379
561, 153, 1255
549, 147, 1122
540, 137, 980
514, 111, 842
480, 62, 695
480, 62, 695
430, 23, 547
368, -1, 412
291, -43, 293
291, -43, 293
204, -96, 194
134, -136, 89
77, -156, -6
28, -174, -73
-28, -174, -105
-28, -174, -105
-97, -194, -92
-162, -209, -65
-208, -194, -50
-232, -160, -33
-266, -111, 3
-315, -46, 73
-344, -1, 131
-344, -1, 131
-290, 44, 148
-233, 133, 256
-191, 214, 413
-121, 296, 610
-73, 320, 878
-46, 379, 1057
-46, 379, 1057
-20, 524, 1178
33, 604, 1359
64, 584, 1532
92, 648, 1583
119, 729, 1631
142, 754, 1700
142, 754, 1700
193, 776, 1782
246, 855, 1873
333, 963, 1927
402, 931, 1977
419, 886, 1996
419, 865, 1959
419, 865, 1959
428, 832, 1925
445, 822, 1873
479, 809, 1854
486, 768, 1855
511, 764, 1789
550, 773, 1636
576, 733, 1503
576, 733, 1503
595, 699, 1410
617, 604, 1371
657, 586, 1331
677, 570, 1264
667, 546, 1161
664, 517, 1078
637, 440, 1014
637, 440, 1014
602, 363, 926
574, 285, 828
525, 199, 800
483, 124, 812
459, 77, 762
459, 77, 762
435, 49, 687
416, 29, 636
371, -12, 612
371, -12, 612
324, -26, 570
284, -40, 465
243, -64, 375
177, -83, 308
120, -93, 266
120, -93, 266
69, -130, 168
23, -167, 84
-25, -184, 7
-92, -193, -35
-,-,-
190, -73, 1200
215, -62, 1257
264, -115, 1376
343, -127, 1432
456, -105, 1382
556, -47, 1367
621, -39, 1398
659, -81, 1407
659, -95, 1354
659, -95, 1354
633, -89, 1200
613, -69, 1006
590, -48, 840
540, -47, 687
472, -68, 555
472, -68, 555
402, -97, 447
323, -106, 315
240, -113, 203
175, -108, 115
106, -114, 65
28, -121, 48
28, -121, 48
-41, -131, 37
-127, -142, 50
-194, -151, -1
-248, -116, -24
-321, -77, 37
-321, -77, 37
-372, -68, 116
-361, -5, 252
-348, 96, 364
-323, 169, 474
-275, 215, 612
-275, 215, 612
-197, 270, 746
-150, 316, 811
-115, 401, 893
-44, 502, 1065
-15, 595, 1259
6, 640, 1516
6, 640, 1516
46, 678, 1744
99, 757, 1848
195, 814, 1869
302, 860, 1936
353, 893, 1959
353, 893, 1959
392, 882, 1983
427, 889, 1998
468, 897, 1998
502, 857, 1998
527, 818, 1998
562, 792, 1968
597, 776, 1884
597, 776, 1884
622, 740, 1752
654, 681, 1641
683, 639, 1564
711, 606, 1448
738, 599, 1344
734, 568, 1252
731, 541, 1163
731, 541, 1163
685, 488, 927
644, 438, 514
-,-,-
79, -10, 1499
116, 31, 1550
175, 64, 1631
228, 62, 1668
257, 56, 1696
257, 56, 1696
294, 75, 1696
355, 102, 1637
391, 103, 1546
408, 77, 1488
428, 75, 1410
428, 75, 1410
441, 109, 1273
436, 117, 1108
415, 93, 979
388, 58, 850
388, 58, 850
356, 40, 694
321, 17, 536
282, -22, 438
280, -67, 326
280, -67, 326
299, -155, 233
287, -236, 190
223, -196, 189
125, -137, 222
57, -67, 200
57, -67, 200
-60, -25, 140
-167, -29, 99
-258, -52, 132
-311, -93, 161
-347, -103, 221
-341, -64, 282
-341, -64, 282
-316, -42, 333
-296, -39, 369
-262, -37, 411
-268, -58, 455
-276, -15, 549
-253, 19, 637
-253, 19, 637
-206, 75, 744
-131, 190, 828
-110, 313, 931
-163, 352, 1012
-172, 370, 1136
-122, 430, 1251
-124, 394, 1375
-201, 402, 1468
-201, 402, 1468
-228, 530, 1559
-168, 636, 1644
-110, 581, 1673
-80, 528, 1729
-76, 635, 1848
-74, 760, 1938
-13, 706, 1936
63, 691, 1943
126, 820, 1990
126, 820, 1990
151, 878, 1998
236, 833, 1998
259, 765, 1998
306, 742, 1970
407, 770, 1806
485, 792, 1665
485, 792, 1665
538, 798, 1565
585, 789, 1441
609, 770, 1286
590, 738, 1077
-,-,-
6, 71, 1713
74, 57, 1804
74, 57, 1804
109, 95, 1825
171, 103, 1772
210, 162, 1698
268, 166, 1604
313, 124, 1527
313, 124, 1527
311, 86, 1425
306, 59, 1279
302, 44, 1109
281, 10, 941
281, 10, 941
262, -8, 789
252, -12, 606
232, -43, 420
182, -84, 298
182, -84, 298
132, -103, 194
82, -106, 80
45, -129, 10
36, -154, 11
36, -154, 11
1, -193, 32
-54, -226, 11
-64, -228, 12
-36, -210, 17
-36, -210, 17
-67, -186, 62
-165, -158, 126
-255, -122, 225
-261, -65, 334
-211, -45, 400
-217, -8, 440
-217, -8, 440
-283, 22, 509
-301, 75, 621
-262, 91, 718
-222, 84, 767
-208, 141, 831
-208, 141, 831
-212, 219, 968
-234, 289, 1140
-220, 349, 1205
-228, 365, 1230
-206, 405, 1299
-207, 493, 1425
-206, 591, 1480
-198, 654, 1566
-167, 664, 1721
-153, 644, 1833
-153, 644, 1833
-129, 686, 1803
-77, 749, 1787
-46, 714, 1821
-62, 645, 1880
-17, 655, 1844
38, 682, 1748
75, 663, 1737
75, 663, 1737
110, 629, 1792
135, 591, 1863
184, 636, 1861
251, 664, 1800
290, 682, 1740
320, 679, 1681
360, 696, 1598
360, 696, 1598
378, 690, 1476
393, 654, 1327
-,-,-
43, 79, 1157
43, 79, 1157
67, 50, 1203
66, 57, 1288
48, 47, 1363
48, 47, 1363
56, 26, 1440
86, -4, 1534
118, 18, 1647
118, 18, 1647
153, 67, 1779
203, 125, 1963
273, 178, 1998
343, 245, 1998
463, 311, 1998
580, 406, 1978
580, 406, 1978
623, 349, 1730
721, 274, 1202
752, 237, 624
695, 156, 119
537, 77, -129
315, 84, -432
315, 84, -432
61, 90, -630
-249, 86, -860
-379, 86, -951
-423, 66, -832
-442, 100, -610
-442, 100, -610
-448, 93, -422
-366, 65, -258
-302, 124, -90
-251, 157, 52
-238, 168, 236
-175, 214, 433
-120, 331, 654
-120, 331, 654
-58, 459, 895
-90, 523, 1310
-138, 601, 1598
-132, 827, 1816
-86, 1092, 1989
-87, 1042, 1998
-98, 983, 1998
-17, 927, 1998
-17, 927, 1998
86, 871, 1998
203, 815, 1998
302, 810, 1998
363, 789, 1998
392, 746, 1998
409, 730, 1998
491, 716, 1998
491, 716, 1998
-,-,-
1, 11, 1320
26, -9, 1516
107, 23, 1707
206, 78, 1911
206, 78, 1911
232, 132, 1998
249, 220, 1998
309, 301, 1998
380, 375, 1998
408, 401, 1998
430, 406, 1994
460, 406, 1820
460, 392, 1820
483, 364, 1548
469, 343, 1281
439, 288, 980
403, 201, 665
363, 155, 346
363, 155, 346
349, 89, 36
293, 57, -226
274, -83, -330
226, -103, -517
170, -184, -511
113, -143, -520
113, -143, -520
27, -119, -504
-57, -112, -485
-130, -88, -482
-206, -54, -414
-274, -45, -296
-372, 1, -183
-439, 60, -118
-502, 119, -25
-569, 178, 65
-569, 178, 65
-545, 296, 142
-464, 529, 281
-445, 746, 545
-413, 874, 786
-342, 1040, 1148
-319, 1098, 1694
-247, 1148, 1995
-155, 1145, 1998
45, 1056, 1998
45, 1056, 1998
117, 922, 1998
186, 943, 1998
209, 910, 1998
205, 854, 1998
175, 866, 1998
193, 883, 1998
-,-,-
-85, 37, 1156
-37, 46, 1252
-9, 54, 1492
22, 28, 1699
103, 41, 1850
103, 41, 1850
205, 83, 1967
281, 129, 1998
324, 150, 1998
364, 190, 1998
455, 313, 1998
526, 404, 1998
526, 404, 1998
575, 470, 1998
615, 501, 1976
626, 535, 1717
596, 518, 1347
541, 498, 906
490, 443, 496
490, 443, 496
392, 346, 120
300, 253, -217
202, 119, -412
98, -23, -520
32, -116, -592
32, -116, -592
-44, -163, -650
-109, -185, -680
-194, -167, -692
-279, -115, -802
-327, -20, -912
-304, 96, -945
-257, 205, -924
-263, 307, -862
-353, 398, -537
-434, 534, -253
-506, 552, 311
-504, 560, 853
-504, 560, 853
-449, 606, 1368
-473, 603, 1879
-508, 667, 1996
-553, 812, 1998
-522, 931, 1998
-427, 1025, 1998
-286, 1066, 1998
-150, 1020, 1998
98, 1027, 1998
285, 1024, 1998
410, 1077, 1998
543, 1246, 1998
662, 1348, 1998
777, 1303, 1998
777, 1303, 1998
882, 1196, 1993
-,-,-
-16, 170, 1356
33, 114, 1465
78, 80, 1660
78, 80, 1660
122, 106, 1951
195, 177, 1998
337, 309, 1998
581, 503, 1998
723, 677, 1998
806, 874, 1998
806, 874, 1998
867, 930, 1706
827, 826, 731
653, 760, -245
451, 704, -1364
-88, 525, -1997
-514, 297, -1997
-703, 96, -1997
-881, 105, -1997
-825, 286, -1997
-719, 561, -1815
-637, 773, -850
-527, 1035, 303
-527, 1035, 303
-333, 1494, 1383
-478, 1626, 1986
-479, 1628, 1998
-385, 1567, 1998
-178, 1588, 1998
-71, 1538, 1998
42, 1585, 1998
7, 1520, 1998
78, 1476, 1998
475, 1419, 1998
677, 1277, 1878
-,-,-
131, 124, 1980
131, 124, 1980
228, 202, 1998
322, 288, 1998
417, 363, 1998
490, 434, 1998
611, 454, 1998
745, 473, 1963
745, 473, 1963
851, 518, 1516
861, 640, 782
795, 677, 44
566, 550, -405
320, 467, -804
161, 400, -1350
161, 400, -1350
-15, 245, -1948
-266, 138, -1976
-508, 189, -1958
-670, 310, -1807
-625, 396, -1533
-629, 418, -1103
-645, 506, -731
-670, 670, -215
-719, 820, 310
-782, 1022, 1271
-725, 969, 1934
-675, 977, 1998
-541, 1138, 1998
-289, 1169, 1998
-95, 1152, 1998
115, 1106, 1998
377, 1093, 1998
532, 1209, 1998
532, 1209, 1998
520, 1419, 1998
599, 1629, 1998
823, 1795, 1998
1102, 1722, 1624
1332, 1450, 379
1274, 1148, -680
1043, 833, -1578
684, 418, -1911
373, 147, -1656
-,-,-
19, -236, 1378
78, -178, 1818
195, -62, 1998
346, 62, 1998
346, 62, 1998
460, 259, 1998
529, 380, 1998
610, 476, 1998
689, 565, 1963
755, 634, 1583
812, 671, 1025
812, 671, 1025
828, 608, 396
672, 398, -2
439, 256, -190
286, 196, -607
139, 72, -1128
-43, -66, -1367
-43, -66, -1367
-379, -72, -1577
-661, -16, -1705
-653, 177, -1711
-615, 340, -1524
-650, 465, -1247
-640, 635, -939
-590, 835, -547
-585, 841, -159
-527, 918, 304
-516, 1038, 896
-502, 1017, 1500
-395, 1156, 1992
-265, 1322, 1998
112, 1530, 1998
393, 1547, 1998
566, 1528, 1998
886, 1507, 1998
1133, 1494, 1998
1132, 1462, 1998
1132, 1462, 1998
1011, 1548, 1998
-,-,-
-47, -396, 1717
33, -270, 1836
91, -43, 1998
120, 124, 1998
187, 253, 1998
187, 253, 1998
397, 476, 1998
494, 563, 1998
509, 564, 1809
484, 513, 1335
490, 415, 780
477, 284, 167
477, 284, 167
394, 102, -300
318, -34, -656
251, -85, -977
154, -75, -1175
111, -16, -1309
95, 43, -1344
-9, 108, -1195
-9, 108, -1195
-209, 86, -1079
-396, 69, -938
-485, 193, -733
-571, 389, -445
-632, 561, -114
-663, 645, 259
-645, 687, 735
-680, 720, 1254
-697, 793, 1661
-653, 957, 1900
-653, 957, 1900
-485, 1042, 1991
-352, 1102, 1998
-238, 1211, 1998
-157, 1145, 1998
-43, 1036, 1998
282, 1172, 1998
694, 1361, 1998
892, 1399, 1998
1032, 1375, 1998
1141, 1403, 1998
1173, 1549, 1998
1186, 1636, 1998
1197, 1690, 1480
-,-,-
22, -370, 1151
-8, -500, 1460
-8, -500, 1460
27, -387, 1890
81, -200, 1998
79, 9, 1998
208, 192, 1998
373, 284, 1998
373, 284, 1998
393, 309, 1998
429, 377, 1667
496, 346, 909
462, 228, 331
442, 144, -75
379, 48, -463
379, 48, -463
280, -23, -819
162, -14, -1063
46, 23, -1242
-36, 55, -1346
-129, 105, -1430
-313, 152, -1375
-474, 214, -1231
-557, 318, -1021
-612, 461, -745
-658, 567, -376
-658, 567, -376
-625, 622, 79
-448, 882, 547
-448, 913, 1252
-363, 953, 1930
-223, 889, 1998
-127, 867, 1998
30, 963, 1998
217, 1135, 1998
421, 1146, 1998
421, 1146, 1998
610, 1209, 1998
698, 1179, 1998
733, 1203, 1998
779, 1325, 1998
905, 1441, 1998
-,-,-
102, 3, 1168
117, -10, 1324
117, -10, 1324
104, -35, 1470
92, -57, 1522
74, -55, 1520
61, -84, 1526
90, -80, 1599
90, -80, 1599
143, -117, 1692
183, -178, 1743
217, -223, 1847
278, -154, 1779
345, -159, 1693
386, -131, 1627
409, -86, 1509
464, -6, 1355
464, -6, 1355
486, 103, 1173
501, 196, 923
503, 269, 676
475, 333, 426
412, 360, 170
412, 360, 170
320, 337, -34
209, 313, -220
81, 271, -409
-54, 205, -635
-152, 141, -719
-196, 123, -693
-196, 123, -693
-258, 91, -580
-349, 41, -466
-414, 56, -349
-458, 73, -145
-423, 120, 118
-378, 174, 329
-306, 272, 549
-208, 368, 940
-208, 368, 940
-157, 524, 1208
-122, 718, 1339
-49, 779, 1595
-29, 858, 1792
28, 909, 1965
120, 876, 1998
174, 894, 1998
174, 894, 1998
231, 909, 1998
322, 799, 1998
428, 640, 1998
512, 564, 1998
619, 580, 1998
716, 610, 1998
791, 629, 1998
791, 629, 1998
822, 691, 1998
839, 799, 1998
-,-,-
0, -119, 1583
70, -139, 1699
144, -164, 1830
180, -164, 1944
228, -170, 1998
301, -144, 1998
373, -113, 1998
423, -64, 1994
471, -6, 1883
471, -6, 1883
511, 30, 1694
571, 99, 1482
590, 151, 1245
602, 203, 959
599, 209, 662
599, 209, 662
594, 204, 416
525, 153, 215
438, 76, 25
368, 46, -143
368, 46, -143
300, 21, -302
215, 25, -411
110, 26, -496
-44, -3, -555
-44, -3, -555
-179, -40, -592
-283, -22, -567
-362, 25, -490
-453, 35, -327
-497, 66, -147
-543, 96, -3
-555, 156, 105
-555, 156, 105
-529, 250, 286
-471, 338, 486
-424, 368, 749
-416, 445, 949
-346, 617, 1099
-243, 755, 1304
-199, 849, 1766
-180, 830, 1996
-180, 830, 1996
-97, 848, 1998
32, 814, 1998
96, 706, 1998
154, 638, 1998
286, 576, 1998
372, 534, 1998
425, 493, 1998
425, 493, 1998
479, 517, 1998
532, 483, 1998
561, 485, 1998
593, 585, 1998
617, 759, 1998
667, 897, 1969
-,-,-
-112, -56, 1162
-106, -54, 1339
-112, -99, 1548
-110, -150, 1699
-90, -135, 1790
-35, -70, 1884
11, -87, 1980
88, -47, 1998
144, 32, 1991
144, 32, 1991
216, 94, 1973
289, 119, 1967
319, 168, 1946
374, 229, 1774
453, 350, 1440
490, 384, 1122
490, 384, 1122
512, 443, 799
495, 389, 451
420, 319, 180
346, 258, -6
282, 220, -153
282, 220, -153
217, 189, -307
104, 149, -457
-5, 110, -555
-133, 50, -660
-256, -16, -725
-335, -4, -738
-402, 36, -697
-402, 36, -697
-467, 62, -582
-534, 116, -472
-588, 200, -355
-559, 264, -199
-489, 266, 40
-426, 269, 336
-377, 281, 561
-377, 281, 860
-281, 289, 860
-268, 434, 1366
-345, 597, 1938
-244, 724, 1998
-167, 783, 1998
-188, 844, 1998
-182, 915, 1998
-120, 804, 1998
-8, 684, 1998
137, 645, 1998
137, 645, 1998
257, 602, 1998
332, 557, 1998
380, 613, 1998
394, 699, 1998
467, 822, 1998
-,-,-
32, -143, 1603
33, -201, 1690
56, -245, 1863
87, -215, 1993
89, -170, 1998
84, -206, 1998
84, -206, 1998
108, -134, 1998
195, 0, 1998
322, 139, 1998
452, 266, 1915
540, 321, 1629
614, 349, 1331
690, 374, 1031
690, 374, 1031
697, 352, 737
637, 326, 480
563, 278, 304
445, 222, 204
-,-,-
-375, -63, -787
-361, 0, -635
-396, 119, -470
-407, 144, -144
-482, 103, 159
-447, 103, 251
-447, 170, 251
-347, 273, 431
-346, 341, 711
-438, 452, 848
-382, 761, 1162
-222, 852, 1747
-184, 775, 1998
-164, 880, 1995
-141, 903, 1998
-126, 800, 1998
-126, 800, 1998
-86, 854, 1998
-14, 895, 1998
55, 794, 1998
98, 732, 1998
112, 711, 1998
170, 691, 1998
170, 691, 1998
253, 702, 1998
321, 683, 1998
338, 643, 1998
340, 643, 1998
413, 656, 1998
517, 709, 1998
581, 738, 1998
581, 738, 1998
602, 748, 1997
669, 763, 1922
734, 778, 1803
817, 799, 1640
854, 782, 1519
850, 747, 1417
830, 733, 1221
830, 733, 1221
764, 723, 858
654, 676, 404
466, 630, -123
